site_code,site_name,site_type,site_type_name,start_date,end_date,config_id,rkm,rkm_total,geometry,sthd_DPS,sthd_MPG,sthd_POP_NAME,sthd_TRT_POPID,sthd_GSI_Group
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2004-06-28T12:00:00Z,2008-05-12T00:00:00Z,110,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2004-06-28T12:00:00Z,2008-05-12T00:00:00Z,110,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2004-06-28T12:00:00Z,2008-05-12T00:00:00Z,110,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2004-06-28T12:00:00Z,2008-05-12T00:00:00Z,110,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2004-06-28T12:00:00Z,2008-05-12T00:00:00Z,110,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2004-06-28T12:00:00Z,2008-05-12T00:00:00Z,110,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2008-05-12T00:00:00Z,2012-03-02T00:00:00Z,120,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2008-05-12T00:00:00Z,2012-03-02T00:00:00Z,120,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2008-05-12T00:00:00Z,2012-03-02T00:00:00Z,120,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2008-05-12T00:00:00Z,2012-03-02T00:00:00Z,120,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2008-05-12T00:00:00Z,2012-03-02T00:00:00Z,120,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2008-05-12T00:00:00Z,2012-03-02T00:00:00Z,120,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2008-05-12T00:00:00Z,2012-03-02T00:00:00Z,120,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2008-05-12T00:00:00Z,2012-03-02T00:00:00Z,120,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2008-05-12T00:00:00Z,2012-03-02T00:00:00Z,120,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2008-05-12T00:00:00Z,2012-03-02T00:00:00Z,120,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2008-05-12T00:00:00Z,2012-03-02T00:00:00Z,120,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2008-05-12T00:00:00Z,2012-03-02T00:00:00Z,120,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2008-05-12T00:00:00Z,2012-03-02T00:00:00Z,120,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2012-03-02T00:00:00Z,2012-12-19T00:00:00Z,130,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2012-03-02T00:00:00Z,2012-12-19T00:00:00Z,130,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2012-03-02T00:00:00Z,2012-12-19T00:00:00Z,130,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
PRA,"Wells Dam, DCPUD Adult Ladders",INT,Adult Fishway,2012-03-02T00:00:00Z,2012-12-19T00:00:00Z,130,830,830,"c(-119.864549, 47.947302)",NA,NA,NA,NA,NA
